Date,MSFT_MC,GE_MC,KO_MC,XOM_MC,CSCO_MC,AAPL_MC,NVDA_MC,MSFT,GE,KO,XOM,CSCO,AAPL,NVDA,SPY,QQQ
28/4/2015,397643.0687,273030.4941,178103.4464,367837.2426,149670.9407,752160.0487,12338.4919,42.6714,113.0576,30.345,58.1513,22.1048,29.256,0.5375,180.1635,102.3917
29/4/2015,396874.5591,272728.4692,176880.2684,368130.5069,148292.6613,741098.8715,12247.2186,42.5889,112.9325,30.1366,58.1976,21.9012,28.825,0.5335,179.4221,101.7496
30/4/2015,393476.9375,272627.7942,176788.8997,366035.7618,147169.6187,720992.8776,12277.643,42.2243,112.8908,30.1887,57.8665,21.7353,28.043,0.5349,177.6243,100.1492
1/5/2015,393598.2811,274943.3183,178314.445,372236.2073,148701.0404,742884.7908,12584.6532,42.2373,113.8496,30.4492,58.8467,21.9615,28.895,0.5482,179.55,101.4705
4/5/2015,390241.1074,274770.5759,178532.38,373325.4748,148905.2299,741444.5333,12507.2092,41.8771,113.6829,30.4864,59.0189,21.9917,28.839,0.5449,180.0612,101.638
5/5/2015,385063.7793,271244.0009,177617.0529,371230.7297,147475.9031,724737.547,12186.3697,41.3215,112.2238,30.3301,58.6878,21.7806,28.189,0.5309,177.9992,99.9817
6/5/2015,374385.54,270135.6487,177224.7698,368731.9497,147884.2822,720186.3334,12225.0917,40.1756,111.7653,30.2631,58.4096,21.8409,28.012,0.5326,177.2664,99.2931
7/5/2015,377783.1616,272453.1123,177399.1178,366265.0957,147042.0003,721626.5909,12440.8286,40.5402,112.7241,30.2929,58.0188,21.7165,28.185,0.542,177.9736,99.8887
8/5/2015,386277.2156,275677.4095,178619.554,372076.8364,149211.5142,735222.6212,11519.7979,41.4517,114.0581,30.5013,58.9394,22.0369,28.716,0.5019,180.3168,101.1355
11/5/2015,383203.177,271244.0009,178445.206,362836.5868,149109.4195,727733.2824,11411.9295,41.1218,112.2238,30.4715,57.9511,22.0218,28.424,0.4972,179.452,100.7447
12/5/2015,383041.3855,272352.3531,177355.5308,363840.0528,149211.5142,725112.0139,11522.5638,41.1045,112.6824,30.2854,58.1114,22.0369,28.321,0.502,178.9194,100.2888
13/5/2015,385266.0187,274166.0202,178924.6631,361916.743,149824.0829,725947.3632,11588.9444,41.3432,113.4328,30.5534,57.8042,22.1274,28.354,0.5049,178.9535,100.4935
14/5/2015,394124.1035,276181.206,180886.0784,363630.9974,148292.6613,742884.7908,11777.0227,42.2938,114.2665,30.8883,58.078,21.9012,29.016,0.5131,180.8196,101.9637
15/5/2015,390686.0341,274770.5759,180973.2524,365219.8186,150845.0306,741847.8054,11782.5544,41.9248,113.6829,30.9032,58.3317,22.2782,28.975,0.5133,181.0155,101.9637
18/5/2015,388380.5051,275173.6131,180101.5122,363129.2644,151917.0258,750028.4677,11765.9593,41.6774,113.8496,30.7544,57.9978,22.4365,29.295,0.5126,181.5779,102.4103
19/5/2015,384901.9878,275576.6502,180057.9252,363714.6196,151789.4073,749337.1441,11638.7298,41.5726,114.0164,30.7469,58.0913,22.4176,29.268,0.5094,181.5183,102.2986
20/5/2015,384901.9878,278498.6696,180232.2733,364299.9748,150644.0225,749279.5338,11319.52,41.5726,115.2253,30.7767,58.1848,22.3309,29.265,0.5094,181.3904,102.3638
21/5/2015,383607.6558,279304.7439,179709.2292,364634.4634,149677.7036,756941.7035,11238.82,41.4328,115.5589,30.6874,58.2382,22.1877,29.565,0.5057,181.9187,102.8942
22/5/2015,379401.0767,278901.7067,179622.0552,361749.4986,148813.1025,763566.8877,11222.68,40.9784,115.3921,30.6725,57.7775,22.0595,29.823,0.505,181.4842,102.7918
26/5/2015,376893.3083,277289.5581,178663.141,356857.6018,147236.4771,746744.6807,11152.74,40.7076,114.7251,30.5087,56.9961,21.8258,29.166,0.5019,179.5329,101.6101
27/5/2015,385144.675,277289.5581,179229.7721,355854.1358,149067.397,760715.178,11749.92,41.5988,114.7251,30.6055,56.8359,22.0972,29.712,0.5287,181.2371,103.2477
28/5/2015,383850.343,278397.9103,179316.9461,355854.1358,149270.8325,759188.5051,11911.32,41.459,115.1837,30.6204,56.8359,22.1274,29.652,0.536,181.0326,103.0151
29/5/2015,379077.4937,274770.5759,178532.38,356230.4355,149067.397,750546.9604,11905.94,40.9435,113.6829,30.4864,56.896,22.0972,29.315,0.5358,179.9078,102.401
1/6/2015,382070.6365,274871.3352,178445.206,355937.758,148406.2314,752016.023,12040.44,41.2668,113.7246,30.4715,56.8492,21.9992,29.372,0.5418,180.2742,102.7453
2/6/2015,379562.8682,275375.1317,178663.141,355979.569,147897.6426,748703.4309,11801.03,40.9959,113.933,30.5087,56.8559,21.9238,29.243,0.531,180.0953,102.4196
3/6/2015,378996.5979,277390.3174,178140.0969,355185.1584,147948.5015,749625.1956,11674.6,40.9347,114.7668,30.4194,56.729,21.9314,29.279,0.5253,180.5724,102.7267
4/6/2015,375032.7061,274669.8167,176919.6607,352132.9493,145507.2749,745246.813,11884.42,40.5066,113.6412,30.211,56.2415,21.5695,29.108,0.5348,179.0465,101.945
5/6/2015,373252.9995,274972.0945,174783.8974,352383.8158,145354.6982,741156.4818,11975.88,40.3144,113.7663,29.8463,56.2816,21.5469,28.948,0.5389,178.7405,101.7031
8/6/2015,369936.2737,274468.2981,175045.4195,354767.0476,143803.5022,736259.6065,11701.5,39.9562,113.5578,29.891,56.6623,21.3169,28.757,0.5266,177.6413,100.6703
9/6/2015,369289.1077,275375.1317,175219.7675,353638.1483,143625.4961,734070.4152,11760.68,39.8863,113.933,29.9207,56.4819,21.2905,28.671,0.5292,177.6157,100.5028
10/6/2015,377055.0999,278397.9103,175786.3986,356272.2466,145761.5693,742481.5187,11550.86,40.725,115.1837,30.0175,56.9027,21.6072,29,0.5198,179.7459,101.8799
11/6/2015,375679.8721,277188.7988,174783.8974,355770.5136,146778.7471,740810.8201,11674.6,40.5765,114.6834,30.0925,56.8225,21.758,28.935,0.5253,180.3253,102.0288
12/6/2015,371877.7717,275979.6874,174173.6793,351296.7276,145151.2627,732630.1578,11357.18,40.1659,114.1832,29.9875,56.108,21.5167,28.615,0.5111,178.945,101.1913
15/6/2015,367873.432,274166.0202,172560.9601,350042.3951,144846.1094,731189.9003,11335.66,39.7333,113.4328,29.7098,55.9076,21.4715,28.559,0.5101,178.1781,100.6889
16/6/2015,370745.2312,274266.7795,174696.7234,354056.2592,146015.8638,735107.4006,11475.54,40.0435,113.4745,30.0775,56.5487,21.6449,28.712,0.5164,179.1495,101.2379
17/6/2015,371877.7717,274770.5759,175524.8765,354265.3146,147134.7593,733379.0916,11610.04,40.1659,113.6829,30.2201,56.5821,21.8107,28.644,0.5224,179.4392,101.517
18/6/2015,377944.9531,275778.1688,177181.1828,357401.1459,148558.8081,736720.4889,11803.72,40.8212,115.0703,30.5053,57.083,22.0218,28.775,0.5312,181.3052,102.9965
19/6/2015,372929.4165,274468.2981,176091.5076,356272.2466,147643.3481,729346.3708,11766.06,40.2794,114.5237,30.3177,56.9027,21.8861,28.487,0.5295,180.5004,102.4874
22/6/2015,373981.0613,276281.9653,176440.2037,356105.0023,147185.6182,735165.0109,11714.95,40.393,115.2805,30.3777,56.8759,21.8183,28.714,0.5272,181.4252,103.2429
23/6/2015,371392.3972,277591.836,176004.3336,355686.8915,146397.3054,731823.6136,11416.36,40.1134,115.827,30.3027,56.8092,21.7014,28.584,0.5137,181.5536,103.3268
24/6/2015,369167.764,274669.8167,175176.1805,354056.2592,144998.686,738045.5258,11303.38,39.8731,114.6078,30.1601,56.5487,21.4941,28.827,0.5086,180.235,102.7952
25/6/2015,369289.1077,272453.1123,174435.2014,350920.4279,144439.2383,734531.2976,11389.46,39.8863,113.6829,30.0325,56.0479,21.4112,28.689,0.5125,179.687,102.59
26/6/2015,366134.1733,272956.9088,174348.0273,350627.7503,143828.9316,730210.5252,11158.12,39.5455,113.8931,30.0175,56.0011,21.3207,28.521,0.5021,179.6528,101.9092
29/6/2015,358934.4514,268422.7409,171732.8069,346279.3976,140065.374,717421.0391,10824.56,38.7679,112.0012,29.5672,55.3066,20.7628,28.021,0.4871,175.8854,99.503
30/6/2015,357154.7449,267717.4258,170991.8278,347868.2187,139658.5029,722577.1608,10819.18,38.5756,111.7069,29.4396,55.5604,20.7025,28.222,0.4869,176.2536,99.8574
1/7/2015,359541.1696,268624.2594,172168.677,344397.8988,139099.0552,729346.3708,10975.2,38.8334,112.0853,29.6423,55.0061,20.7784,28.487,0.4939,177.6663,100.6501
2/7/2015,359177.1387,269833.3709,172125.09,347617.3522,138997.3374,728424.606,10985.96,38.7941,112.5898,29.6348,55.5203,20.7632,28.451,0.4944,177.5037,100.6781
6/7/2015,359096.2429,265097.6844,171819.9809,345066.8761,138437.8896,725889.7529,10851.46,38.7853,110.6138,29.5822,55.113,20.6797,28.352,0.4883,176.9985,100.4449
7/7/2015,358368.1812,266709.833,175437.7025,346488.453,139149.9141,724103.8337,10647.02,38.7067,111.2865,30.2051,55.34,20.786,28.282,0.4791,178.1116,100.6968
8/7/2015,357882.8066,260865.7943,173737.8092,342725.4554,137268.1353,706129.4207,10571.7,38.6543,108.848,29.9124,54.739,20.5049,27.58,0.4757,175.1234,98.9434
9/7/2015,360147.8877,262175.6651,173999.3313,341178.4453,136861.2642,691726.8463,10442.58,38.8989,109.3945,29.9574,54.4919,20.4442,27.017,0.4699,175.4402,98.8874
10/7/2015,360875.9495,264694.6472,176047.9206,343770.7325,138743.043,710219.7519,10625.5,38.9776,110.4456,30.3102,54.906,20.7253,27.74,0.4781,177.6492,100.3983
13/7/2015,368399.2544,266709.833,177224.7698,344606.9542,141336.8462,723931.0028,10695.44,39.7901,111.2865,30.5128,55.0395,21.1127,28.275,0.4813,179.61,102.161
14/7/2015,369046.4204,268624.2594,179447.7071,347491.919,142557.4595,723642.9513,10700.82,39.86,112.0853,30.8955,55.5003,21.2951,28.264,0.4815,180.3891,102.8325
15/7/2015,370178.9609,269732.6116,179273.3591,346028.5311,142964.3306,730613.7973,10625.5,39.9824,112.5477,30.8655,55.2666,21.3558,28.536,0.4781,180.3292,102.9444
16/7/2015,377459.5786,272453.1123,180798.9044,346655.6973,144032.3672,740349.9377,10862.22,40.7687,113.6829,31.1281,55.3667,21.5154,28.917,0.4888,181.7762,104.3993
17/7/2015,377135.9956,274468.2981,179796.4032,345401.3648,143320.3428,746744.6807,10797.66,40.7338,114.5237,30.9555,55.1664,21.409,29.166,0.4859,181.9303,105.9382
20/7/2015,379562.8682,273460.7052,180363.0343,341847.4227,142557.4595,760859.2037,10598.6,40.9959,114.1033,31.0531,54.5988,21.2951,29.718,0.4769,182.0245,106.3019
21/7/2015,382475.1152,270538.6859,179534.8812,341429.3118,141591.1406,745981.0372,10647.02,41.3105,112.8841,30.9105,54.532,21.1507,29.421,0.4791,181.3053,106.2366
22/7/2015,368399.2544,268321.9816,178270.858,341972.8559,140014.5151,714094.8699,10439.89,39.7901,111.9591,30.6929,54.6188,20.9152,28.176,0.4698,180.9799,105.0335
23/7/2015,373010.3123,264593.8879,178009.3359,339255.1354,142455.7417,713752.7065,10571.7,40.2882,110.4036,30.6479,54.1847,21.2799,28.163,0.4757,179.961,104.6418
24/7/2015,371635.0845,259455.1643,176265.8556,334237.8054,144439.2383,709988.9099,10447.96,40.1396,108.2594,30.3477,53.3834,21.5762,28.014,0.4701,178.0945,103.6159
27/7/2015,366862.2351,261470.35,176701.7257,331394.6517,143472.9194,700123.2006,10388.78,39.6241,109.1002,30.4227,52.9293,21.4318,27.625,0.4675,177.0584,102.7579
28/7/2015,366781.3394,262981.7394,176745.3127,344857.8207,143472.9194,703601.8611,10614.74,39.6154,109.7309,30.4302,55.0796,21.4318,27.762,0.4777,179.2332,103.6439
29/7/2015,374466.4358,264593.8879,176566.6387,347617.3522,144439.2383,701377.7994,10743.86,40.4454,110.4036,30.4602,55.5203,21.5762,27.675,0.4835,180.4662,104.0356
30/7/2015,379239.2852,263718.7179,176436.1386,347073.8082,143930.6494,697842.1117,10770.76,40.961,109.815,30.4377,55.4335,21.5002,27.535,0.4847,180.509,104.5299
31/7/2015,373505.7107,263516.7894,178698.1404,331185.5962,144540.9561,691740.199,10733.1,40.8037,109.7309,30.828,52.8959,21.5913,27.294,0.483,180.235,104.4087
3/8/2015,374385.4886,261194.6108,180699.142,326377.3216,144235.8027,675430.4136,10916.02,40.8998,108.7639,31.1732,52.1279,21.5458,26.651,0.4912,179.6271,104.0822
4/8/2015,380224.0147,261497.5036,182047.643,322656.1351,142557.4595,653760.0693,10959.06,41.5376,108.89,31.4058,51.5336,21.2951,25.796,0.4931,179.276,103.8864
5/8/2015,380543.9339,263516.7894,183222.144,321756.3585,143778.0728,658094.1382,11072.04,41.5726,109.7309,31.6084,51.5336,21.4774,25.967,0.4982,179.8668,104.6884
6/8/2015,372865.8722,262810.0393,182352.1433,325592.2514,143472.9194,656554.4032,11002.1,40.7338,109.4366,31.4583,52.148,21.4318,26.023,0.4951,178.3941,103.0097
7/8/2015,373825.6299,260386.8965,181699.6428,320338.746,143167.7661,658778.4648,12363.24,40.8386,108.4276,31.3458,51.3065,21.3862,26.111,0.5563,178.0516,102.8791
10/8/2015,378544.4387,264930.2894,181308.1425,328344.0875,145405.5571,682729.898,12793.64,41.3541,110.3195,31.2782,52.5887,21.7205,27.061,0.5757,180.295,104.0543
11/8/2015,371186.2962,259579.1822,180438.1418,323090.5821,142506.6006,647201.9388,12729.08,40.5503,108.0912,31.1281,52.2315,21.2875,25.652,0.5728,178.6681,102.7206
12/8/2015,373825.6299,261093.6465,179481.141,328510.8655,141896.2939,657181.7026,12761.36,40.8386,108.7219,30.963,53.1077,21.1963,26.048,0.5742,178.8822,103.075
13/8/2015,373745.6501,260386.8965,178785.1405,327927.1427,145965.0049,656668.4576,12653.76,40.8299,108.4276,30.843,53.0134,21.8041,26.028,0.5694,178.6596,102.9071
14/8/2015,375905.105,263314.8608,179437.641,326718.0025,147643.3481,661287.6626,12664.52,41.0658,109.6468,30.9555,52.8179,22.0548,26.211,0.5699,179.3103,103.0657
17/8/2015,378464.4589,264627.3965,179872.6413,328427.4765,146600.741,668130.9292,12583.82,41.3454,110.1934,31.0306,53.0943,21.899,26.482,0.5663,180.3121,103.9237
18/8/2015,378064.5598,263213.8965,179655.1412,324800.0561,143676.355,664367.1326,12417.04,41.5741,109.6048,30.9931,52.5078,21.4622,26.333,0.5611,179.7898,103.3921
19/8/2015,372785.8924,259781.1107,177393.1394,317837.0767,141387.7051,655870.0765,12391.61,40.9936,108.1753,30.6028,51.3822,21.1203,25.996,0.5589,178.3684,102.7113
20/8/2015,365187.8105,254329.0392,176392.6386,310915.7918,137522.4297,642411.6522,11944.24,40.1581,105.905,30.4302,50.2633,20.5429,25.463,0.5387,174.6439,99.8667
21/8/2015,344473.0398,248271.182,171955.6351,300742.3369,134623.4731,603119.8965,11572.33,37.8802,103.3825,29.6648,48.6186,20.1099,23.905,0.522,169.3867,95.502
24/8/2015,333355.8463,241001.7533,166953.1312,286524.5168,128113.5356,588064.71,11162.69,36.6576,100.3554,28.8018,46.3201,19.1374,23.309,0.5035,162.2543,91.8274
25/8/2015,323678.2893,234943.8961,165256.6298,286482.8223,125214.5791,591600.3977,10930.92,35.5935,97.8329,28.5091,46.3134,18.7044,23.449,0.493,160.3449,91.4823
26/8/2015,341593.7667,242415.2533,168475.6324,302285.033,130605.6211,625531.5946,11755.59,37.5635,100.944,29.0644,48.868,19.5097,24.794,0.5302,166.5012,96.0895
27/8/2015,351111.364,252511.6821,170824.6342,312083.2375,133097.7065,643951.3872,12197.57,38.6101,105.1483,29.4697,50.452,19.882,25.524,0.5502,170.6196,98.5237
28/8/2015,351351.3034,254026.1464,171607.6348,313000.5162,132233.1055,646061.3944,12251.47,38.6365,105.7789,29.6047,50.6003,19.7528,25.607,0.5526,170.6282,98.5051
31/8/2015,348072.1312,250593.3606,171042.1344,313709.3225,131622.7988,643038.9517,12116.72,38.2759,104.3494,29.5072,50.7149,19.6616,25.487,0.5465,169.2497,97.2833
1/9/2015,334475.5636,241102.7176,168562.6324,300533.8645,127757.5234,614297.2319,11620.84,36.7808,100.3975,29.0794,48.5849,19.0843,24.348,0.5241,164.198,94.2429
2/9/2015,346792.4543,248069.2534,169215.133,305328.7305,130453.0444,640643.8084,11971.19,38.1352,103.2984,29.192,49.3601,19.4869,25.393,0.5399,167.3146,96.9009
3/9/2015,347912.1716,247463.4677,170346.1338,307663.6218,131724.5166,629409.4457,12003.53,38.2583,103.0461,29.3871,49.7375,19.6768,24.947,0.5414,167.4345,96.4253
4/9/2015,340793.9686,242314.2891,167562.1317,302118.255,129791.8789,623136.4513,11723.25,37.4756,100.902,28.9068,48.841,19.3881,24.699,0.5288,164.9001,95.2781
8/9/2015,351031.3842,252006.8606,169215.133,306454.4817,133112.0179,640472.7267,12224.52,38.6013,104.938,29.192,49.5421,19.9807,25.386,0.5514,169.0442,97.9641
9/9/2015,344473.0398,247867.3249,166605.1309,300200.3086,131289.9523,628154.8468,11981.97,37.8802,103.2143,28.7417,48.531,19.7072,24.898,0.5404,166.7837,96.8636
10/9/2015,346232.5956,249179.8606,167127.1313,302368.4219,132909.5662,641955.4345,12170.62,38.0736,103.7608,28.8318,48.8815,19.9503,25.445,0.5489,167.6913,97.9175
11/9/2015,347752.212,251905.8963,165865.6303,303077.2282,131694.8558,651307.8988,12208.35,38.2408,104.896,28.8621,48.9961,19.768,25.815,0.5506,168.4534,98.4584
14/9/2015,344233.1004,250088.5392,165735.1302,302243.3385,130075.2418,657580.8932,12229.91,37.8538,104.1392,28.8394,48.8613,19.5249,26.064,0.5516,167.8283,98.16
15/9/2015,351751.2025,255439.6464,167475.1316,303786.0345,131492.404,663112.5337,12364.66,38.6805,106.3675,29.1421,49.1107,19.7376,26.283,0.5577,169.9261,99.3165
16/9/2015,354310.5564,261800.3965,170302.6338,309790.0407,131947.9204,663853.8876,12450.9,38.9619,109.0162,29.6341,50.0813,19.806,26.313,0.5616,171.3988,99.876
17/9/2015,353910.6573,255944.4678,171303.1346,310457.1525,130986.2747,649654.1094,12564.09,38.918,107.5315,29.8082,50.1891,19.6616,25.75,0.5667,171.0135,99.9133
18/9/2015,347752.212,250391.432,169563.1332,303035.5337,129265.4349,646973.83,12553.31,38.2408,105.1985,29.5055,48.9893,19.4033,25.643,0.5662,168.2192,98.4923
21/9/2015,352790.94,253319.3964,170476.634,305995.8423,129265.4349,657010.621,12682.67,38.7948,106.4286,29.6644,49.4679,19.4033,26.041,0.572,169.0885,98.8008
22/9/2015,351111.364,253521.3249,168736.6326,303285.7007,127240.9175,646688.6939,12337.71,38.6101,106.5135,29.3616,49.0298,19.0995,25.632,0.5565,166.8938,97.3237
23/9/2015,350871.4246,253824.2178,168606.1325,301451.1432,127949.4986,651935.1982,12397,38.5838,106.6407,29.3389,48.7332,19.2058,25.84,0.5591,166.627,97.3985
24/9/2015,351191.3438,251502.0392,170302.6338,303244.0062,128607.4667,655813.0493,12634.16,38.6189,105.6651,29.6341,49.023,19.3046,25.994,0.5698,166.0245,97.0432
25/9/2015,351431.2833,251603.0035,172347.1354,305328.7305,131720.1622,654159.2599,12725.79,38.6453,105.7075,29.9899,49.3601,19.7718,25.928,0.574,165.9815,96.2205
28/9/2015,346232.5956,245444.182,171955.6351,302701.9778,129872.7901,641214.0806,12558.7,38.0736,103.12,29.9218,48.9354,19.4945,25.415,0.5664,161.8158,93.4812
29/9/2015,347432.2928,248069.2534,172521.1356,304244.6739,129771.5642,621938.8796,12779.69,38.2056,104.2228,30.0202,49.1848,19.4793,24.651,0.5764,161.9105,92.995
30/9/2015,353990.6372,254631.9321,174522.1371,309998.5131,133537.7618,629010.2551,13286.35,38.9268,106.9801,30.3684,50.115,19.9427,24.931,0.5993,164.9314,95.136
1/10/2015,356789.9305,254329.0392,173130.136,308789.373,130892.4424,624904.2952,13027.63,39.2346,106.8528,30.1262,49.9195,19.7053,24.769,0.5876,165.3618,95.566
2/10/2015,364467.9922,257156.0393,175696.6381,316377.7697,131045.057,629466.4729,13367.2,40.0789,108.0405,30.5727,51.1463,19.7283,24.95,0.6029,167.8319,97.2395
5/10/2015,372945.852,270786.218,178393.6402,320255.357,136590.0535,631747.5618,13701.38,41.0112,113.7671,31.042,51.7731,20.5631,25.04,0.618,170.8185,98.6325
6/10/2015,373905.6097,275531.5395,178176.14,324758.3616,138523.1716,634770.0045,13879.25,41.1167,115.7607,31.0042,52.5011,20.8541,25.16,0.626,170.2332,98.1651
7/10/2015,374305.5088,280377.8253,180612.1419,330220.3395,140100.189,631747.5618,14024.78,41.1607,117.7968,31.4281,53.3841,21.0915,25.04,0.6326,171.6275,98.7541
8/10/2015,379504.1964,283002.8968,182613.1435,333680.9819,141982.4355,624448.0774,14105.63,41.7324,118.8997,31.7763,53.9435,21.3749,24.751,0.6362,173.1767,99.1467
9/10/2015,376784.8829,283406.7539,182787.1436,330470.5064,141982.4355,639389.2095,14051.73,41.4333,119.0694,31.8066,53.4245,21.3749,25.343,0.6338,173.28,99.5955
12/10/2015,375905.105,283608.6825,182700.1436,330637.2843,142236.7932,636423.7939,14202.65,41.3366,119.1542,31.7914,53.4515,21.4132,25.225,0.6406,173.4435,99.8386
13/10/2015,375025.3271,281387.4682,181177.6424,330053.5615,141677.2064,637507.3112,14229.6,41.2399,118.221,31.5265,53.3571,21.3289,25.268,0.6418,172.3505,99.1935
14/10/2015,373345.7511,278661.4324,181308.1425,334223.0102,141524.5918,628497.0101,14747.04,41.0552,117.0757,31.5492,54.0312,21.306,24.911,0.6651,171.5242,99.0345
15/10/2015,375985.0848,283002.8968,182352.1433,339726.6826,143203.3522,637906.5017,14784.77,41.3454,118.8997,31.7309,54.9209,21.5587,25.284,0.6668,174.1579,100.6613
16/10/2015,379984.0753,292594.504,182787.1436,343896.1313,143712.0675,633230.2695,15016.54,41.7851,122.9295,31.8066,55.5949,21.6353,25.099,0.6773,174.9497,101.082
19/10/2015,380325.2217,292695.4683,182656.6435,337683.6527,143712.0675,637165.1478,14989.59,41.8819,122.9719,31.7838,54.5906,21.6353,25.255,0.6761,175.0358,101.6616
20/10/2015,381523.2222,290575.2183,183961.6445,337016.5409,144983.8557,648798.7011,14968.03,42.0138,122.0811,32.0109,54.4828,21.8267,25.716,0.6751,174.7948,101.1381
21/10/2015,376970.8203,291281.9683,183526.6442,334431.4827,143864.6821,648741.6738,14773.99,41.5125,122.3781,31.9352,54.0649,21.6582,25.714,0.6664,173.7275,100.521
